,CPU_Usage,RAM_Usage,Disk_IO,Network_In,Network_Out,Temperature,Fan_Speed,Voltage,Power_Consumption
0,37.454011884736246,18.513292883861965,261.70568373590595,672.702994208898,571.9958782835928,43.618131216646525,2944.770862233466,1.0193997273644437,189.19355159288497
1,95.07143064099162,54.190094737835814,246.97879907199982,796.6813971913723,805.4323292999863,48.40613956250128,1517.1590863154988,1.0933862641155647,290.161210609096
2,73.1993941811405,87.29458358764083,906.2545805210367,250.46789879249897,760.160929790159,71.27284359213081,3617.183690064445,1.4156229025449711,288.94928079385016
3,59.86584841970366,73.22248864095612,249.5461998495061,624.8740996069989,153.8999046937737,40.40026316359353,2839.348717207725,1.3833841781691678,241.8007085984425
4,15.601864044243651,80.65611478614497,271.94972612863097,571.7459831437487,149.24946974147392,72.17898108873028,1471.6116506708627,1.1753213457285734,169.3764371376801
5,15.599452033620265,65.87833667107174,759.3982624179637,832.8303767882711,268.1743677449133,25.28806585860149,3887.0141724436203,1.1884053138871062,183.6355293783315
6,5.8083612168199465,69.22765645178525,449.73984245054,906.0870604812606,361.0747263410372,66.60790623251785,2555.096390005962,1.2667772167767897,174.3474609328283
7,86.61761457749351,84.91956515653193,776.7105569551812,12.156771477386808,408.4555814084826,70.85285798328418,1218.695355614965,1.0001205023425672,276.32402246339785
8,60.11150117432088,24.966800885918595,65.36615756438525,674.0199190587927,679.6972168333452,30.909059170240326,2880.4987132452015,1.1206221680190138,214.91890664858346
9,70.80725777960456,48.942496364314046,487.5711936733843,51.83579911972902,56.680432165835406,45.82079194233202,1759.5967210384306,1.1041159043041073,225.33633965976776
10,2.0584494295802447,22.120944181960223,33.613600183282635,548.8586650773559,34.67270422606639,29.929986479819338,3411.0803556319074,1.1252414733748817,110.28518109060418
11,96.99098521619943,98.7668007996647,62.65320345535452,287.6327290436782,391.91056294390904,62.39624773965306,3453.4662206985718,1.4029529212667207,321.8887930815913
12,83.24426408004217,94.40593396866133,906.437453344411,306.7765995221412,697.1636921379804,52.120866083699404,3936.8420675639854,1.1398369282732217,313.54641729571
13,21.233911067827616,3.94268113685059,139.24537111759517,352.9585034523566,193.43534295648257,58.119400802499264,2505.608593073511,1.095760661025074,144.79763115445695
14,18.182496720710063,70.55751725156884,532.4206822752171,621.2924490496101,641.5044812562517,31.78921801737267,2364.870639183211,1.2521317303965158,186.82077641181962
15,18.34045098534338,92.52483174156659,411.09560260070657,334.04996566876923,259.8281379402995,32.70475172314517,3260.4268163394418,1.432822518186366,180.40174584019397
16,30.42422429595377,18.057534512733355,347.3433262588427,732.6990505902804,886.0861088135164,22.48983953059438,1397.4119690257796,1.12067485191875,161.72655223867187
17,52.475643163223786,56.79452305526295,899.8333456872724,404.5273855738697,895.6899442666165,39.32405211174378,2640.7465413793725,1.0392681213963995,228.0451258330721
18,43.194501864211574,91.54882975880419,21.8233967754895,68.35320030995862,297.28720428132647,53.5846796800205,2638.742800392553,1.1782023679248323,219.22603164024744
19,29.122914019804192,3.394597858579884,663.789686175589,783.7598424841073,229.99375396324052,71.47609483983973,1268.4193684311617,1.373825912282489,164.41669399814862
20,61.18528947223795,69.742026724684,963.3944342135504,285.758324592706,411.30397206623127,60.01564684752084,2253.952256520741,1.2753452723473973,243.5855576491426
21,13.949386065204184,29.734900737255078,560.168183461842,432.7668795992626,240.5315851801487,46.12377940398508,3559.854395701606,1.4083966847871738,164.13394212287895
22,29.214464853521815,92.43961953765304,936.8224620330918,685.4438832219015,672.3838432917037,77.18720686364827,3568.460865983981,1.479796073804617,243.18464933432773
23,36.63618432936917,97.10582451653677,52.257879286023766,332.456157148712,826.0646845482855,63.15471203454991,1297.7129947590429,1.3963312383758084,208.65435393324302
24,45.606998421703594,94.42664891134339,418.7933190741614,56.58565614671562,673.092130911217,75.809912171753,1272.1626482434926,1.3019015394218767,225.4666745667884
25,78.51759613930136,47.42142166574638,260.15779096205114,373.9210470128136,824.3504472493495,51.65527839632994,1788.086431005806,1.2466707940261903,257.3244890181166
26,19.967378215835975,86.20426509893134,730.8209649807297,944.4485826943035,396.9921622074741,35.53425648758838,3624.2981876619806,1.0200345431741333,208.36087373115325
27,51.42344384136116,84.45493985350704,981.2970904972467,641.7343972985582,156.31697070886085,23.16960118188332,1386.707755220497,1.4921609894070207,216.06576886761547
28,59.24145688620425,31.910047324325564,256.5300624442478,671.4791486672069,737.9509473975921,63.56509108903103,3159.990407882339,1.1917405612875211,247.4619521095918
29,4.645041271999773,82.89154741506773,654.1746014740745,632.2821536376398,360.4745051415539,27.278179880332047,1303.4968588393097,1.0761141069584335,135.45453979661363
30,60.75448519014384,3.700763471549262,198.09763275974012,198.9921389594368,671.2708252291325,38.166507696318035,2869.413561243476,1.3333544276982283,201.2629615458457
31,17.052412368729154,59.6269878482053,565.3302545716099,418.33386410228013,270.6439419817657,51.94825447303384,2068.2018973574345,1.1421441445477296,161.45968321439142
32,6.505159298527952,23.000883728770305,463.9324866883362,750.9397983633182,81.22963480667266,53.86499526678486,3366.7418888976013,1.2928891354655239,145.49690508212137
33,94.88855372533332,12.056688577727881,972.005329631537,101.37289755315915,992.5817954877634,56.03499181922816,1701.0713464760909,1.2933839539222955,268.34284288884663
34,96.56320330745594,7.695320162920916,608.5272726964665,277.8527760897123,156.2015079305993,29.975319820982037,2917.605488169879,1.2228649104514346,253.30574213368035
35,80.83973481164611,69.62887758781397,349.50637208681877,276.3191084658536,988.420993963481,42.784244289298925,1707.0476037276549,1.4180593077725212,265.2830638496298
36,30.46137691733707,33.98749637680661,114.09578488793338,432.018927594506,977.2799325664473,57.031653627018,3140.9808493364612,1.1324835307777215,193.95836266592377
37,9.767211400638388,72.47667715287615,151.24682873493455,980.368740942185,793.8181039080397,78.18913187802708,3621.0341036822465,1.2243162958088671,205.20781634405392
38,68.42330265121569,6.535634079894237,225.3169299512351,67.50254668382195,659.4229620819975,63.65786826198132,1380.4053973802802,1.2688460642954857,206.38644971989197
39,44.01524937396013,31.529033783061035,250.966661340298,518.700994380595,577.8070502510847,75.35622542563746,3599.7870657865105,1.3318123603836498,222.65299198762045
40,12.203823484477883,53.949129237533725,850.6160578411378,179.36468201221047,866.1015453778347,65.73272349885062,2780.7257632428937,1.3919859252527949,178.57096595659257
41,49.51769101112702,79.07231648389636,561.2227882825249,970.6765454097441,289.43952161948795,55.503018133544025,1381.331472601072,1.197403641439128,227.34070136420738
42,3.4388521115218396,31.875250293206992,523.3909113743664,113.3035047274642,467.68121248487705,31.521402148180673,2282.6255660791358,1.323023472048298,119.92549551014868
43,90.9320402078782,62.58913764370091,114.76887186921746,403.60100236159127,619.3899693665019,60.001139113550785,1482.5808804552937,1.0753054765342596,275.25793811665966
44,25.87799816000169,88.5977748236187,860.139693349435,737.8849848346061,411.1904758694911,57.40277395759443,3101.0436665997086,1.4663240502712394,216.91237905135822
45,66.2522284353982,61.58631881823046,722.8143032084837,704.5544280274453,427.48645409026796,56.148150227435984,3276.604403253849,1.1915294032105017,269.15944958486944
46,31.171107608941096,23.295947475363377,67.66836190000159,422.7286368939323,330.2846675020844,49.387152079294445,1317.3895608183968,1.3647607109882192,149.809260469712
47,52.00680211778108,2.440078155653802,707.8350972297686,346.52416795271824,564.231816684536,51.71939623935654,2518.419558083933,1.0101705409410888,192.0644614871203
